nIteration,n,reps,DurationGLMM_NeldMeader_AGP0,AIC_NeldMeader_AGP0,Pvalues_NeldMeader_AGP0_Accuracy,Pvalues_NeldMeader_AGP0_Precision,DurationGLMM_bobyqa_AGP0,AIC_bobyqa_AGP0,Pvalues_bobyqa_AGP0_Accuracy,Pvalues_bobyqa_AGP0_Precision,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between
1,10,30,75351,4194.545238,1.43E-10,1.10E-06,4719,4194.102856,1.76E-10,1.37E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,10,30,54882,4153.951351,3.03E-12,1.12E-06,4946,4153.951347,3.03E-12,1.11E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,10,30,46914,4082.421473,6.48E-11,1.57E-05,3392,4082.421474,6.45E-11,1.57E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,10,30,23894,4050.39563,8.89E-12,4.90E-05,4192,4050.395477,8.91E-12,4.91E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,10,30,50741,4234.773103,9.04E-13,0.005116203,4306,4234.773103,8.97E-13,0.005115424,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,10,30,32503,4129.474808,6.92E-09,0.008268084,4784,4129.242862,7.92E-09,0.008402051,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,10,30,56188,4098.774851,2.15E-17,0.000298869,2601,4098.774848,2.08E-17,0.000298452,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,10,30,35877,4091.73771,1.85E-16,6.09E-12,2366,4091.737749,2.13E-16,6.09E-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,10,30,31933,4061.450128,2.90E-10,1.43E-05,2703,4061.45012,2.89E-10,1.42E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,10,30,36905,4255.208677,1.29E-10,0.023164403,1803,4256.428411,8.40E-11,0.019531507,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,10,30,86332,4274.538493,1.24E-12,0.000112954,5721,4274.538495,1.22E-12,0.00011245,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,10,30,43205,4073.998968,1.55E-10,0.000166804,1798,4074.003915,1.55E-10,0.000169481,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,10,30,36713,4179.860039,2.42E-15,2.06E-11,2533,4180.187803,1.93E-15,1.48E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,10,30,73605,4031.775444,1.25E-16,2.71E-06,3101,4027.365408,1.58E-16,4.85E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,10,30,64747,4102.956063,4.48E-12,0.000571261,1836,4103.404489,4.01E-12,0.000521282,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,10,30,49890,4172.983283,1.18E-13,5.81E-10,4908,4172.653649,1.51E-13,8.57E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,10,30,75817,4052.474923,3.51E-16,3.39E-09,3367,4052.474939,3.42E-16,3.43E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,10,30,52834,3975.314968,2.49E-13,8.45E-10,3765,3975.31497,2.51E-13,8.46E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,10,30,59011,3958.215204,3.61E-09,0.000596533,6964,3958.214965,3.61E-09,0.000595788,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,10,30,37286,4200.592848,3.67E-10,0.186720412,2534,4200.592849,3.68E-10,0.186819083,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,10,30,74106,4100.117944,1.09E-12,3.83E-11,3703,4100.117945,1.08E-12,3.83E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,10,30,42562,4004.722411,2.91E-13,1.87E-06,2822,4004.722391,2.90E-13,1.87E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,10,30,80102,4039.386494,3.13E-11,1.50E-10,3966,4038.557039,2.84E-11,1.32E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,10,30,57070,4370.226333,1.70E-09,1.35E-05,2743,4370.334087,1.26E-09,9.86E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,10,30,28734,4143.053484,2.64E-12,9.56E-11,6407,4143.053476,2.65E-12,9.56E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,12,30,24548,4217.743754,1.16E-08,0.051039969,3260,4218.994537,1.54E-08,0.057952963,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,12,30,41985,4003.648057,1.44E-12,0.074299736,2735,4003.752225,1.55E-12,0.07431222,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,12,30,48501,4188.047189,3.78E-11,0.000575193,2784,4188.047189,3.76E-11,0.000574829,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,12,30,41429,4018.555571,8.72E-16,8.12E-14,1740,4019.209033,3.71E-16,5.43E-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,12,30,38794,4019.456456,9.66E-11,1.47E-05,2561,4019.486221,9.66E-11,1.44E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,12,30,31816,4036.060205,3.78E-11,1.44E-05,4291,4036.060209,3.75E-11,1.44E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,12,30,30504,4107.869596,9.97E-09,4.55E-08,5846,4107.869596,9.98E-09,4.55E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,12,30,89833,4098.710766,1.25E-14,2.28E-10,8193,4098.710768,1.26E-14,2.27E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,12,30,82553,4267.651787,1.58E-12,2.44E-06,2376,4268.340652,2.39E-12,3.46E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,12,30,33109,4031.996275,2.04E-09,0.007089427,2656,4031.996275,2.03E-09,0.00708939,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,12,30,36265,4022.054362,2.23E-13,6.75E-08,2366,4022.054362,2.24E-13,6.75E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,12,30,57427,4165.449396,9.14E-11,0.000709827,5898,4165.449438,9.20E-11,0.000713145,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,12,30,45270,3843.547213,7.51E-14,1.60E-09,5411,3843.547213,7.50E-14,1.60E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,12,30,61628,4128.992237,2.93E-14,4.32E-08,2213,4128.992237,2.92E-14,4.32E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,12,30,15927,4092.89677,1.41E-15,7.61E-08,2380,4092.907044,1.53E-15,7.73E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,12,30,90011,3925.780565,1.29E-17,1.43E-08,4893,3925.778862,1.25E-17,1.61E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,12,30,97296,4126.110942,7.20E-14,1.13E-05,3532,4126.110942,7.20E-14,1.13E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,12,30,32341,3955.650784,1.23E-17,2.35E-11,2777,3955.713809,1.70E-17,2.55E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,12,30,43460,3984.588956,2.36E-11,2.92E-11,2986,3984.588972,2.38E-11,2.94E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,12,30,91875,4034.779295,1.19E-12,6.61E-08,5060,4034.72294,1.13E-12,5.93E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,12,30,54378,4051.390396,1.97E-12,0.192698752,2017,4051.390398,1.99E-12,0.192576285,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,12,30,26558,4027.515318,0.003973827,0.000142099,4504,4024.64588,6.50E-14,0.000101956,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,12,30,29179,4202.483527,1.20E-11,1.48E-06,3247,4202.455318,1.27E-11,1.50E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,12,30,43227,4104.297868,3.32E-09,2.07E-07,7654,4103.915947,3.04E-09,2.03E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,12,30,56737,4127.77971,1.57E-13,1.71E-06,3670,4127.700092,1.63E-13,4.11E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,14,30,37249,3982.612597,5.81E-13,0.104396012,3972,3982.612597,5.83E-13,0.104436339,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,14,30,34850,4087.938518,6.90E-10,1.88E-10,5819,4087.938526,6.87E-10,1.88E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,14,30,59130,4016.087105,1.81E-10,3.75E-06,8068,4012.309102,9.80E-12,1.31E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,14,30,39391,4145.434751,9.96E-12,0.0008292,4172,4145.434751,9.95E-12,0.000829116,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,14,30,44292,4002.277417,1.55E-13,0.000610402,3390,3994.4823,1.62E-13,0.000226818,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,14,30,51921,4021.897324,4.10E-11,4.78E-07,4231,4021.897329,4.16E-11,4.80E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,14,30,37168,4208.065349,1.33E-10,0.000204136,3119,4206.357445,6.50E-11,0.000149267,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,14,30,57659,4148.96675,1.32E-11,2.72E-10,3697,4148.96675,1.32E-11,2.72E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,14,30,43985,4082.770281,1.03E-12,2.19E-05,2261,4082.770281,1.03E-12,2.19E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,14,30,50185,3925.869393,7.48E-13,2.07E-08,4712,3925.869393,7.46E-13,2.07E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,14,30,67878,4199.965997,5.27E-11,1.54E-11,3872,4200.295286,4.33E-11,9.80E-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,14,30,46025,4216.557577,4.94E-13,0.00237954,2939,4216.557579,4.94E-13,0.002379052,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,14,30,26535,3988.628533,4.52E-09,1.53E-05,2564,3988.974131,5.13E-09,1.75E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,14,30,39939,3970.774938,1.99E-11,9.82E-08,5445,3970.77494,2.00E-11,9.83E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,14,30,39994,4059.032652,7.12E-12,0.001114373,3519,4059.032652,7.14E-12,0.001115075,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,14,30,23770,4088.002706,4.78E-09,3.93E-05,2223,4088.002707,4.79E-09,3.93E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,14,30,36014,3946.552453,1.22E-17,3.92E-11,5396,3946.552471,1.21E-17,3.92E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,14,30,71721,4092.753156,2.06E-11,2.05E-06,2308,4092.753132,2.04E-11,2.08E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,14,30,29469,4100.32224,3.95E-10,5.85E-09,6580,4096.594385,1.43E-12,1.96E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,14,30,35719,4130.46257,2.68E-15,6.80E-06,4893,4130.462572,2.67E-15,6.79E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,14,30,32847,4135.638451,1.13E-11,1.08E-08,2494,4135.638452,1.13E-11,1.08E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,14,30,53349,4073.536731,1.78E-12,1.50E-07,2169,4074.33103,3.15E-12,2.69E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,14,30,60213,4084.982162,1.15E-13,1.50E-09,4954,4084.982163,1.16E-13,1.51E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,14,30,34544,4132.153372,3.79E-10,2.50E-05,3168,4132.157127,3.72E-10,2.46E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,14,30,29838,4084.475096,2.35E-14,3.66E-07,3546,4084.475097,2.34E-14,3.66E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,16,30,37977,3872.998747,7.07E-12,7.20E-08,3454,3872.998747,7.08E-12,7.21E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,16,30,70777,4144.587602,1.17E-14,1.17E-07,2796,4144.587602,1.17E-14,1.17E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,16,30,53598,4135.396158,2.74E-14,1.77E-06,3807,4135.396156,2.78E-14,1.77E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,16,30,23848,4160.606817,3.76E-17,4.84E-09,1394,4164.506148,1.58E-16,9.73E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,16,30,48554,4208.933458,3.69E-12,4.90E-08,5343,4208.933473,3.69E-12,4.88E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,16,30,51483,3998.779374,8.82E-10,1.24E-08,3720,3998.779374,8.81E-10,1.24E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,16,30,23382,4191.789602,1.26E-11,6.87E-05,2869,4192.669318,2.05E-11,0.000115514,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,16,30,41729,4072.174999,5.48E-13,9.83E-05,2424,4072.245982,7.10E-13,0.000110208,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,16,30,28927,3944.948643,7.00E-13,3.84E-10,3087,3945.175416,8.65E-13,4.59E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,16,30,45311,4133.155371,9.44E-13,3.84E-12,2409,4133.155305,9.40E-13,3.86E-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,16,30,43749,4018.732039,2.23E-13,1.74E-07,2000,4018.810646,2.38E-13,1.75E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,16,30,41712,4210.469194,4.83E-11,0.020987419,2557,4203.986852,3.49E-11,0.052898158,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,16,30,26069,4078.76658,9.45E-10,8.61E-05,2036,4078.766579,9.34E-10,8.60E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,16,30,45045,4013.857911,1.18E-10,0.016553895,3919,4013.857911,1.18E-10,0.016553499,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,16,30,35802,4151.529899,1.52E-10,8.99E-10,3065,4148.185701,2.88E-12,5.68E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,16,30,51261,4166.955561,2.82E-11,1.89E-05,3124,4166.955561,2.82E-11,1.89E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,16,30,54602,4304.894384,3.53E-13,6.03E-11,2691,4304.894384,3.51E-13,6.03E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,16,30,26569,4159.745398,1.54E-13,0.060518631,2796,4159.745398,1.54E-13,0.060515259,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,16,30,42881,4052.066492,1.97E-09,4.80E-06,1908,4052.46018,1.06E-09,2.87E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,16,30,29255,4151.436206,1.27E-11,2.36E-06,4304,4151.436206,1.27E-11,2.36E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,16,30,65150,4125.023995,9.05E-09,1.78E-05,6930,4125.023943,9.21E-09,1.79E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,16,30,39026,4261.984706,4.49E-14,9.55E-12,3595,4261.984705,4.45E-14,9.54E-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,16,30,43280,4118.542198,1.50E-21,4.42E-06,2237,4118.542198,1.52E-21,4.42E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,16,30,38157,3953.991962,1.18E-10,0.000121614,2621,3954.10796,1.05E-10,0.000100705,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,16,30,50707,4243.750298,9.38E-13,3.25E-10,5607,4243.750299,9.38E-13,3.25E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,18,30,38308,4136.187041,6.60E-14,4.25E-07,5081,4136.187042,6.59E-14,4.25E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,18,30,56837,4136.977922,1.20E-13,1.91E-10,3105,4136.977895,1.20E-13,1.91E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,18,30,64860,4012.878741,1.20E-10,0.000421355,2243,4012.8831,1.24E-10,0.000425899,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,18,30,64370,4141.192574,1.17E-15,7.97E-09,2584,4141.192574,1.17E-15,7.96E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,18,30,61417,4094.63063,2.80E-11,0.011613803,2350,4094.63063,2.81E-11,0.011613939,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,18,30,40092,3999.035706,3.62E-14,1.47E-05,2716,3999.035706,3.62E-14,1.47E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,18,30,30413,4149.656754,3.67E-10,2.28E-06,3969,4149.656756,3.64E-10,2.28E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,18,30,136699,4172.520827,2.57E-13,8.19E-06,3504,4172.520828,2.57E-13,8.18E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,18,30,94916,4111.849241,4.88E-13,7.58E-09,3980,4111.849242,4.90E-13,7.57E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,18,30,22776,4075.673721,6.60E-16,5.02E-15,3395,4074.981279,4.98E-16,3.14E-15,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,18,30,50423,4066.080055,4.22E-13,0.007035663,3142,4066.080056,4.18E-13,0.007037717,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,18,30,41604,4049.999351,3.99E-15,0.00043317,2637,4049.999355,4.14E-15,0.000431849,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,18,30,42953,4105.414122,4.13E-13,2.69E-06,2551,4107.712689,3.13E-13,2.65E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,18,30,32297,4062.367865,2.15E-11,0.002658552,2740,4062.082619,2.31E-11,0.002705599,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,18,30,27229,4135.267711,2.70E-11,0.003552113,1274,4135.489928,2.78E-11,0.004162329,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,18,30,36267,4204.677351,5.27E-11,1.36E-08,1827,4204.3422,1.26E-11,7.54E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,18,30,40435,4104.243085,4.41E-10,0.47817908,2202,4105.245063,3.27E-10,0.477280381,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,18,30,28916,4186.72289,7.89E-14,0.026067176,1568,4188.325183,1.30E-14,0.023208901,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,18,30,29733,4172.729868,5.86E-15,0.004971205,3759,4172.729868,5.78E-15,0.004967192,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,18,30,44650,4056.088828,3.21E-16,1.30E-09,4245,4056.088828,3.21E-16,1.30E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,18,30,29469,4048.346289,8.69E-09,0.038367421,2306,4045.37399,3.52E-10,0.029330074,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,18,30,39911,4101.186188,4.14E-14,5.83E-08,2017,4101.184773,4.13E-14,5.83E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,18,30,59127,4131.795401,4.33E-10,0.014094024,3317,4131.987213,5.17E-10,0.01542661,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,18,30,28838,4180.124145,3.45E-09,1.46E-06,2269,4181.299269,2.45E-09,8.27E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,18,30,29719,4117.075113,5.41E-12,0.014982375,2796,4117.075113,5.48E-12,0.014981523,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,20,30,51149,4007.497971,1.51E-11,2.54E-08,8179,4007.497977,1.48E-11,2.54E-08,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,20,30,41819,4181.86351,1.23E-12,4.70E-06,2722,4181.86351,1.23E-12,4.71E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,20,30,16976,4051.30516,2.09E-12,1.42E-09,2589,4051.305187,2.09E-12,1.40E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,20,30,39013,4120.059614,1.40E-10,2.04E-06,2442,4120.376624,1.19E-10,1.73E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,20,30,68206,4139.168835,1.43E-10,1.25E-06,3481,4139.169058,1.86E-10,1.27E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,20,30,47070,4040.102645,1.69E-14,6.61E-11,3363,4040.102645,1.69E-14,6.61E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,20,30,36738,4125.992117,1.56E-11,1.77E-05,3563,4125.992008,1.75E-11,1.77E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,20,30,44041,4044.292979,2.53E-13,5.46E-07,4046,4044.292927,2.53E-13,5.45E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,20,30,70279,3954.228978,5.68E-20,6.05E-13,5063,3954.23136,5.52E-20,6.10E-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,20,30,53170,4113.636183,1.72E-10,2.00E-05,4984,4113.636183,1.73E-10,2.00E-05,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,20,30,38853,4019.403912,3.18E-12,0.000596139,3089,4019.407501,3.03E-12,0.000590881,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,20,30,31723,4159.406881,8.81E-17,1.57E-09,3677,4159.406881,8.84E-17,1.57E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,20,30,25752,4038.232849,6.72E-11,2.02E-07,3576,4037.843814,5.48E-11,1.79E-07,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,20,30,33036,4087.089648,1.16E-15,2.09E-11,3444,4087.089648,1.16E-15,2.09E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,20,30,36790,3990.821549,0.083702701,8.61E-12,2803,3986.214351,4.45E-13,1.88E-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,20,30,43494,4176.37122,1.28E-11,0.000672112,7550,4176.37132,1.29E-11,0.000670682,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,20,30,53993,4107.690544,1.51E-13,0.001981668,2026,4107.690544,1.52E-13,0.001982445,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,20,30,71342,4139.20912,2.09E-08,1.71E-10,5833,4139.753739,4.40E-06,1.53E-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,20,30,27748,4088.264078,2.41E-11,9.41E-06,4412,4088.263963,2.41E-11,9.37E-06,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,20,30,42773,4074.479857,1.75E-14,1.74E-14,4580,4074.479861,1.73E-14,1.73E-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,20,30,72807,4256.520696,1.01E-12,0.002103266,4491,4256.54221,9.59E-13,0.002062922,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,20,30,37997,4117.441047,3.98E-15,4.12E-09,2031,4117.601217,4.74E-15,4.61E-09,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
